172.17.0.1 - - [06/Apr/2017:02:49:01 +0000] "GET /wp-includes/js/wp-emoji-release.min.js?ver=4.7.3 HTTP/1.0" 304 0 "http://holey-altered.dev/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:08 +0000] "GET /wp-admin/ HTTP/1.0" 200 50347 "http://holey-altered.dev/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:08 +0000] "GET /wp-includes/js/thickbox/thickbox.css?ver=4.7.3 HTTP/1.0" 304 0 "http://holey-altered.dev/wp-admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:09 +0000] "GET /wp-includes/css/editor.min.css?ver=4.7.3 HTTP/1.0" 304 0 "http://holey-altered.dev/wp-admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:09 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,dashboard,underscore,customize-base,customize-loader,thickbox,plugin-instal&load%5B%5D=l,wp-util,wp-a11y,updates,shortcode,media-upload,svg-painter,heartbeat,wp-auth-check,wplink,jquery-ui-position,jquery-ui-menu,jq&load%5B%5D=uery-ui-autocomplete&ver=4.7.3 HTTP/1.0" 200 80154 "http://holey-altered.dev/wp-admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:15 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 44095 "http://holey-altered.dev/wp-admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:19 +0000] "GET /wp-admin/themes.php?action=activate&stylesheet=twentyseventeenchild&_wpnonce=4eca4f0920 HTTP/1.0" 302 0 "http://holey-altered.dev/wp-admin/themes.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:20 +0000] "GET /wp-admin/themes.php?activated=true HTTP/1.0" 200 44292 "http://holey-altered.dev/wp-admin/themes.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:26 +0000] "GET /wp-includes/js/imgareaselect/imgareaselect.css?ver=0.9.8 HTTP/1.0" 200 790 "http://holey-altered.dev/wp-admin/customize.php?theme=twentyseventeenchild&return=%2Fwp-admin%2Fthemes.php%3Factivated%3Dtrue" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:26 +0000] "GET /wp-includes/js/mediaelement/mediaelementplayer.min.css?ver=2.22.0 HTTP/1.0" 200 20431 "http://holey-altered.dev/wp-admin/customize.php?theme=twentyseventeenchild&return=%2Fwp-admin%2Fthemes.php%3Factivated%3Dtrue" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:26 +0000] "GET /wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=4.7.3 HTTP/1.0" 200 4477 "http://holey-altered.dev/wp-admin/customize.php?theme=twentyseventeenchild&return=%2Fwp-admin%2Fthemes.php%3Factivated%3Dtrue" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:26 +0000] "GET /wp-content/themes/twentyseventeen/assets/js/customize-controls.js?ver=1.0 HTTP/1.0" 200 1137 "http://holey-altered.dev/wp-admin/customize.php?theme=twentyseventeenchild&return=%2Fwp-admin%2Fthemes.php%3Factivated%3Dtrue" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:26 +0000] "GET /wp-admin/customize.php?theme=twentyseventeenchild&return=%2Fwp-admin%2Fthemes.php%3Factivated%3Dtrue HTTP/1.0" 200 232434 "http://holey-altered.dev/wp-admin/themes.php?activated=true" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:27 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,jquery-ui-core,jquery-ui-widget,jquery-ui-mouse,jquery-ui-sortable,jquery-ui-draggable,jquery-ui-drop&load%5B%5D=pable,wp-ajax-response,jquery-color,wp-lists,postbox,nav-menu,utils,plupload&ver=4.7.3 HTTP/1.0" 200 114337 "http://holey-altered.dev/wp-admin/customize.php?theme=twentyseventeenchild&return=%2Fwp-admin%2Fthemes.php%3Factivated%3Dtrue" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:27 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,widgets,site-icon,l10n,butto&load%5B%5D=ns,customize-controls,customize-widgets,customize-nav-menus,wp-color-picker,media-views&ver=4.7.3 HTTP/1.0" 200 108676 "http://holey-altered.dev/wp-admin/customize.php?theme=twentyseventeenchild&return=%2Fwp-admin%2Fthemes.php%3Factivated%3Dtrue" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:27 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=underscore,customize-base,wp-a11y,wp-util,customize-controls,backbone,wp-backbone,customize-widgets,accordion,customize-nav-menu&load%5B%5D=s,jquery-ui-slider,jquery-touch-punch,iris,wp-color-picker,imgareaselect,customize-models,shortcode,media-models,wp-plupload,med&load%5B%5D=iaelement,wp-mediaelement,media-views,media-editor,customize-views,media-audiovideo,mce-view,image-edit&ver=4.7.3 HTTP/1.0" 200 151493 "http://holey-altered.dev/wp-admin/customize.php?theme=twentyseventeenchild&return=%2Fwp-admin%2Fthemes.php%3Factivated%3Dtrue" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:29 +0000] "GET /?customize_changeset_uuid=cae8fef6-8121-4e68-be27-ac37df4dcbf0&customize_theme=twentyseventeenchild&customize_messenger_channel=preview-0 HTTP/1.0" 200 105121 "http://holey-altered.dev/wp-admin/customize.php?theme=twentyseventeenchild&return=%2Fwp-admin%2Fthemes.php%3Factivated%3Dtrue" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:29 +0000] "GET /wp-includes/css/customize-preview.min.css?ver=4.7.3 HTTP/1.0" 200 5183 "http://holey-altered.dev/?customize_changeset_uuid=cae8fef6-8121-4e68-be27-ac37df4dcbf0&customize_theme=twentyseventeenchild&customize_messenger_channel=preview-0" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:29 +0000] "GET /wp-content/themes/twentyseventeenchild/style.css?ver=4.7.3 HTTP/1.0" 200 481 "http://holey-altered.dev/?customize_changeset_uuid=cae8fef6-8121-4e68-be27-ac37df4dcbf0&customize_theme=twentyseventeenchild&customize_messenger_channel=preview-0" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:29 +0000] "GET /wp-content/themes/twentyseventeen/assets/css/colors-dark.css?ver=1.0 HTTP/1.0" 200 17961 "http://holey-altered.dev/?customize_changeset_uuid=cae8fef6-8121-4e68-be27-ac37df4dcbf0&customize_theme=twentyseventeenchild&customize_messenger_channel=preview-0" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:29 +0000] "GET /wp-includes/js/wp-a11y.min.js?ver=4.7.3 HTTP/1.0" 200 625 "http://holey-altered.dev/?customize_changeset_uuid=cae8fef6-8121-4e68-be27-ac37df4dcbf0&customize_theme=twentyseventeenchild&customize_messenger_channel=preview-0" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:29 +0000] "GET /wp-includes/js/underscore.min.js?ver=1.8.3 HTTP/1.0" 200 16410 "http://holey-altered.dev/?customize_changeset_uuid=cae8fef6-8121-4e68-be27-ac37df4dcbf0&customize_theme=twentyseventeenchild&customize_messenger_channel=preview-0" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:29 +0000] "GET /wp-includes/js/customize-base.min.js?ver=4.7.3 HTTP/1.0" 200 7562 "http://holey-altered.dev/?customize_changeset_uuid=cae8fef6-8121-4e68-be27-ac37df4dcbf0&customize_theme=twentyseventeenchild&customize_messenger_channel=preview-0" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:29 +0000] "GET /wp-includes/js/customize-preview.min.js?ver=4.7.3 HTTP/1.0" 200 10117 "http://holey-altered.dev/?customize_changeset_uuid=cae8fef6-8121-4e68-be27-ac37df4dcbf0&customize_theme=twentyseventeenchild&customize_messenger_channel=preview-0" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:29 +0000] "GET /wp-content/themes/twentyseventeen/assets/js/customize-preview.js?ver=1.0 HTTP/1.0" 200 4480 "http://holey-altered.dev/?customize_changeset_uuid=cae8fef6-8121-4e68-be27-ac37df4dcbf0&customize_theme=twentyseventeenchild&customize_messenger_channel=preview-0" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
